dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.208488,10.948882,0.000651,0.065133,3.256652,162.832619,6.282702
0.020000,6.208107,10.948883,0.001032,0.019028,-2.305275,-278.096352,6.283054
0.020000,6.211582,10.948884,0.004506,0.173715,7.734392,501.983320,0.000569
0.020000,6.218264,10.948891,0.011188,0.334097,8.019095,14.235151,0.001616
0.020000,6.227182,10.948912,0.020106,0.445908,5.590539,-121.427804,0.003003
0.020000,6.238344,10.948955,0.031268,0.558101,5.609657,0.955898,0.004725
0.020000,6.251759,10.949032,0.044684,0.670773,5.633598,1.197048,0.006771
0.020000,6.267439,10.949157,0.060364,0.784022,5.662421,1.441153,0.009131
0.020000,6.285397,10.949344,0.078323,0.897943,5.696086,1.683260,0.011793
0.020000,6.305648,10.949613,0.098576,1.012637,5.734693,1.930351,0.014742
0.020000,6.328209,10.949982,0.121140,1.128202,5.778235,2.177115,0.017963
0.020000,6.353099,10.950473,0.146035,1.244737,5.826741,2.425268,0.021437
0.020000,6.380338,10.951108,0.173281,1.362341,5.880215,2.673701,0.025145
0.020000,6.409949,10.951911,0.202904,1.481115,5.938679,2.923241,0.029065
0.020000,6.441957,10.952908,0.234927,1.601157,6.002120,3.172019,0.033174
0.020000,6.476387,10.954124,0.269378,1.722568,6.070530,3.420512,0.037447
0.020000,6.513267,10.955588,0.306287,1.845445,6.143857,3.666330,0.041855
0.020000,6.552626,10.957326,0.345685,1.969887,6.222097,3.912015,0.046372
0.020000,6.594496,10.959366,0.387605,2.095990,6.305177,4.154011,0.050965
0.020000,6.638910,10.961736,0.432082,2.223851,6.393041,4.393180,0.055603
0.020000,6.685902,10.964462,0.479153,2.353562,6.485575,4.626713,0.060250
0.020000,6.735509,10.967571,0.528857,2.485218,6.582801,4.861276,0.064873
0.020000,6.787769,10.971087,0.581235,2.618909,6.684541,5.087025,0.069431
0.020000,6.842722,10.975033,0.636330,2.754725,6.790765,5.311209,0.073888
0.020000,6.900410,10.979430,0.694185,2.892752,6.901373,5.530399,0.078201
0.020000,6.960876,10.984296,0.754847,3.033080,7.016403,5.751487,0.082329
0.020000,7.024167,10.989645,0.818362,3.175794,7.135676,5.963676,0.086226
0.020000,7.090329,10.995487,0.884782,3.320979,7.259278,6.180082,0.089849
0.020000,7.159413,11.001829,0.954157,3.468724,7.387241,6.398150,0.093148
0.020000,7.231471,11.008670,1.026539,3.619114,7.519520,6.613930,0.096076
0.020000,7.306558,11.016005,1.101984,3.772241,7.656326,6.840323,0.098582
0.020000,7.384733,11.023820,1.180548,3.928195,7.797689,7.068154,0.100614
0.020000,7.466054,11.032096,1.262289,4.087072,7.943872,7.309127,0.102117
0.020000,7.550586,11.040802,1.347268,4.248973,8.095062,7.559522,0.103037
0.020000,7.638396,11.049899,1.435548,4.414003,8.251498,7.821810,0.103315
0.020000,7.729555,11.059337,1.527194,4.582273,8.413504,8.100286,0.102891
0.020000,7.824135,11.069052,1.622272,4.753900,8.581352,8.392409,0.101703
0.020000,7.922215,11.078969,1.720852,4.929007,8.755340,8.699393,0.099688
0.020000,8.023876,11.088994,1.823007,5.107722,8.935760,9.020968,0.096778
0.020000,8.129204,11.099021,1.928810,5.290177,9.122728,9.348421,0.092905
0.020000,8.238285,11.108923,2.038340,5.476504,9.316363,9.681731,0.087997
0.020000,8.351212,11.118553,2.151677,5.666836,9.516560,10.009870,0.081979
0.020000,8.468077,11.127741,2.268903,5.861292,9.722827,10.313368,0.074777
0.020000,8.588975,11.136294,2.390102,6.059982,9.934510,10.584154,0.066311
0.020000,8.713998,11.143992,2.515362,6.262987,10.150221,10.785513,0.056503
0.020000,8.843237,11.150586,2.644769,6.470350,10.368160,10.896960,0.045270
0.020000,8.976776,11.155796,2.778410,6.682062,10.585584,10.871230,0.032534
0.020000,9.114692,11.159310,2.916371,6.898036,10.798722,10.656884,0.018216
0.020000,9.257047,11.160780,3.058733,7.118091,11.002764,10.202088,0.002239
0.020000,9.403882,11.159824,3.205571,7.341919,11.191386,9.431096,6.267721
0.020000,9.555215,11.156024,3.356952,7.569056,11.356845,8.272974,6.248227
0.020000,9.711031,11.148926,3.512929,7.798855,11.489939,6.654677,6.226896
0.020000,9.871271,11.138047,3.673538,8.030450,11.579757,4.490918,6.203694
0.020000,10.035828,11.122875,3.838793,8.262733,11.614176,1.720941,6.178608
0.020000,10.204534,11.102881,4.008680,8.494360,11.581348,-1.641393,6.151649
0.020000,10.377156,11.077525,4.183155,8.723717,11.467854,-5.674689,6.122861
0.020000,10.553386,11.046272,4.362134,8.948983,11.263291,-10.228194,6.092317
0.020000,10.727922,11.009679,4.540465,8.916542,-1.622051,-644.267089,6.059815
0.020000,10.913776,10.963798,4.731899,9.571675,32.756645,1718.934835,6.022582
0.020000,11.100117,10.910377,4.925746,9.692341,6.033296,-1336.167489,5.985526
0.020000,11.286310,10.849497,5.121639,9.794693,5.117617,-45.783917,5.948986
0.020000,11.471756,10.781352,5.319209,9.878498,4.190231,-46.369300,5.913303
0.020000,11.655912,10.706243,5.518093,9.944173,3.283757,-45.323710,5.878814
0.020000,11.838313,10.624567,5.717946,9.992678,2.425245,-42.925595,5.845835
0.020000,12.018589,10.536792,5.918455,10.025409,1.636547,-39.434889,5.814657
0.020000,12.196465,10.443447,6.119335,10.044046,0.931861,-35.234336,5.785542
0.020000,12.371769,10.345100,6.320343,10.050368,0.316073,-30.789389,5.758715
0.020000,12.544426,10.242341,6.521265,10.046120,-0.212394,-26.423328,5.734373
0.020000,12.714447,10.135774,6.721923,10.032870,-0.662468,-22.503708,5.712681
0.020000,12.881918,10.026007,6.922161,10.011921,-1.047475,-19.250358,5.693782
0.020000,13.046991,9.913646,7.121846,9.984241,-1.383997,-16.826081,5.677799
0.020000,13.209867,9.799296,7.320855,9.950442,-1.689926,-15.296450,5.664846
0.020000,13.370785,9.683560,7.519070,9.910782,-1.983038,-14.655623,5.655031
